id;start_time;end_time;unpaid_break;billable_rate;appointed_by
c49c6bc1-8da5-4a6f-9031-2ea7623ac76b;2023-02-08T09:00:00Z;2023-02-08T10:30:00Z;0;170;9f79de2e-e756-4e35-a680-54e09214ff44
e3bf3258-07a2-4b2b-b1ba-2162972b0eff;2023-01-07T07:00:00Z;2023-01-07T12:00:00Z;30;170;240e7c86-7c92-4b95-87a7-8605cf6270fd
0523f841-2d85-4a42-b448-e384a792aadc;2023-02-24T08:00:00Z;2023-02-24T12:30:00Z;30;175;52f3b0f7-b3cb-4ac9-9894-b7000089008f
9cb4669f-842e-435a-b607-c3f645b189ad;2023-02-16T07:30:00Z;2023-02-16T16:00:00Z;30;185;48ad89f0-f74e-4d16-bb94-d532f5876e0a
467f8a02-04be-4273-aa8b-54690ba464f0;2023-03-19T10:00:00Z;2023-03-19T16:00:00Z;30;170;
84643148-e40c-4136-9ff7-ad0b8c783516;2023-03-16T08:30:00Z;2023-03-16T14:30:00Z;30;175;46681f3b-15e6-41dc-9d1f-1b553dae8705
421d6a0e-9dfd-4849-87a5-0ff434b114f6;2023-03-22T08:30:00Z;2023-03-22T16:30:00Z;30;170;854b036f-954b-4099-bed4-c8cea14e2f38
422d2e65-3350-4b37-b883-6225706a16b5;2023-02-15T10:30:00Z;2023-02-15T16:00:00Z;30;185;21b787c9-194e-4646-80c6-dd6e7bff1114
51a788cd-9b9e-4fc8-8c3a-3a5a614db7e4;2023-01-26T10:30:00Z;2023-01-26T11:45:00Z;0;170;09fa659f-c3d4-4530-933c-ea8f63dc56db
62bcfdc7-e6ea-4a8f-a5b7-3b6208747936;2023-04-06T09:00:00Z;2023-04-06T13:45:00Z;30;170;5c44b08b-d692-4c07-9a65-34826121450c
b59fce97-c88b-4312-8c6c-eb8dc6d1a5ea;2023-03-15T10:30:00Z;2023-03-15T12:45:00Z;0;185;9370e793-e515-42dd-b9d3-f7f3808add2a
5af95ed4-904f-4640-932a-b23e2ed5c1fa;2023-02-27T07:30:00Z;2023-02-27T12:15:00Z;30;185;68d27af7-a4b4-4a50-b7d6-e3b2abcde985
6755ef1a-c291-4065-a563-c182cf43e9e6;2023-02-08T07:30:00Z;2023-02-08T13:45:00Z;30;170;928b54fd-de1f-425a-a848-c879d95fdf18
b477db9c-f0fd-4c05-9ac7-c20aefb91385;2023-03-12T07:30:00Z;2023-03-12T15:15:00Z;30;180;82018eb9-5d77-4a93-bd11-47a179947b00
344d0461-d016-4255-af0c-607b02eab0cf;2023-03-21T07:30:00Z;2023-03-21T16:45:00Z;30;185;feee55db-be49-468c-ac47-76682d273af8
908ce408-565c-461e-ae27-925e0c063f98;2023-01-19T07:30:00Z;2023-01-19T10:45:00Z;0;180;cc421ed5-7d9d-485f-a5e4-3b2ee5e7f8fe
07d64acd-6560-4456-abcf-033fca8b3826;2023-03-05T09:30:00Z;2023-03-05T18:15:00Z;30;185;
08f36adf-80a9-4e75-b6f3-1045ae57e19b;2023-02-14T08:30:00Z;2023-02-14T14:15:00Z;30;170;e97de271-fe77-41a7-80c6-79fc8c10d70e
d67b4996-b421-4faa-8497-32aa9102c48e;2023-03-04T09:30:00Z;2023-03-04T15:45:00Z;30;180;3b764c1e-1e85-41cd-9763-0ab797f5b7e6
06f090d3-9bd4-4896-a399-22b2a70d21ad;2023-02-19T07:30:00Z;2023-02-19T14:15:00Z;30;180;146a8122-4e3a-47a3-ae0f-29641c9454b6
c179040f-a25e-448a-9422-a87503823419;2023-04-01T09:30:00Z;2023-04-01T14:30:00Z;30;175;71c7aa3d-d621-4e94-b2b0-1dc824958570
c3f53e31-aca6-4a6a-8447-6eef3580fd11;2023-02-22T09:00:00Z;2023-02-22T11:00:00Z;0;185;
99050906-8ea0-4364-a9f8-9f621dbf8123;2023-03-31T09:30:00Z;2023-03-31T18:45:00Z;30;180;e208d376-3889-407c-b557-89ad4ca7c67a
fe4890e2-6a9b-453e-a9f2-061b02e44c30;2023-03-11T07:30:00Z;2023-03-11T15:00:00Z;30;180;e46b4e13-4cb1-4ac5-8198-5e04031a3348
40463c1f-cce3-4897-9038-b62938f3eeea;2023-02-12T10:00:00Z;2023-02-12T11:00:00Z;0;185;703e324e-51b0-4ef3-a33d-22c943a96692
a3d46f1a-23de-4770-abd5-a8a71dde5659;2023-02-05T08:00:00Z;2023-02-05T12:45:00Z;30;175;fabdbfb5-6be3-4dc9-8606-939ed67e5bbe
fc83271d-f7d2-423f-a7be-81647f6d6136;2023-02-05T09:30:00Z;2023-02-05T12:30:00Z;0;175;3c6c4b2c-faea-4f9c-9d5e-d4a7001941da
bc01b584-1bf2-4804-a7de-64e53b24726a;2023-01-27T07:30:00Z;2023-01-27T11:45:00Z;30;170;
5f29e3a6-947e-43a5-bec4-444dca0228a1;2023-03-02T07:30:00Z;2023-03-02T15:30:00Z;30;185;
b33dff33-a00c-47b4-bc5d-a32804233238;2023-02-05T08:30:00Z;2023-02-05T12:45:00Z;30;185;82ff2231-2e4f-4186-947a-bfceeb0cbadb
de1ea54c-bc83-47c5-99f9-5fc38e382983;2023-03-04T09:30:00Z;2023-03-04T17:15:00Z;30;185;d66e0cfa-75ba-4bdb-87cd-4dca749927b1
1c28158d-9d11-4e41-8261-39630e47b243;2023-04-04T10:00:00Z;2023-04-04T16:00:00Z;30;185;3955e2e4-bf80-4bbc-8ccb-7c6905906ee7
58c4830a-edb6-4dca-9501-c56d894f7749;2023-04-07T10:00:00Z;2023-04-07T13:45:00Z;0;170;1cdb8e00-adf1-43ee-956d-dda4f5965037
f1fcbe9b-f91b-4571-b572-713450bf7106;2023-02-13T10:00:00Z;2023-02-13T18:45:00Z;30;185;e0eead34-8368-4763-99b0-787964d4c04e
ddb9aa8e-2764-42bb-88bd-2cb5b1fd401b;2023-03-25T07:00:00Z;2023-03-25T16:30:00Z;30;170;48d98292-7062-441f-9d87-41359a7c1f34
bee2af34-ef9f-4191-86bb-4a04b12ec1d4;2023-03-20T07:30:00Z;2023-03-20T10:45:00Z;0;185;
31214f16-aa91-4287-b47e-2fba6a00d24f;2023-04-09T09:00:00Z;2023-04-09T18:15:00Z;30;170;07b69cf6-9cdf-4f9b-be48-e4b235981eea
e3055a3f-2f05-4682-971c-15d6d3cc479b;2023-02-24T09:30:00Z;2023-02-24T12:45:00Z;0;170;e2abdac1-e520-4c5d-a901-159fa118ea3e
18f3c6b4-d274-49b6-a32f-2eaa8c10d667;2023-03-25T07:30:00Z;2023-03-25T14:45:00Z;30;185;cff9f677-818d-405d-8281-0dc03a419198
58bdf517-a07b-4511-9b22-9ded03151f24;2023-03-28T08:00:00Z;2023-03-28T15:30:00Z;30;170;2a6ad034-a9f9-4c6f-acb0-8ca3655cb695
73870eff-e980-4ba2-9d39-8d2c6c230ad0;2023-02-07T07:00:00Z;2023-02-07T08:00:00Z;0;170;aff56d23-3738-4379-b4b2-d764998a9114
8cbc72b5-aeea-433d-9acd-feb7d2e0fe48;2023-03-04T10:00:00Z;2023-03-04T11:45:00Z;0;180;9e491ec8-52dd-442f-ba07-3cdd9880d092
2e682fd6-6f5d-4cb4-931e-91732a898525;2023-04-07T10:30:00Z;2023-04-07T11:30:00Z;0;170;
eb8862e2-69b7-4468-b029-631f2060b841;2023-02-17T07:30:00Z;2023-02-17T14:30:00Z;30;180;59517957-3ce2-4ae2-9986-2c627a766d7b
b59f3694-242f-490c-b148-2fbe4bbee683;2023-02-17T09:00:00Z;2023-02-17T11:00:00Z;0;170;2429c4d2-460d-4379-8980-0e463b969245
5308a674-425a-4b2d-b694-cd4c6c362085;2023-01-28T09:30:00Z;2023-01-28T18:30:00Z;30;170;3a4184c7-e3d9-4ff8-933c-0c71bc5eb5a6
ebab9906-a68e-479c-9203-8aa8d33ecad9;2023-03-08T07:30:00Z;2023-03-08T14:30:00Z;30;170;200b99ee-cd0b-4784-b001-e7284b0f7866
d98c6a49-2b2a-4c4e-b0ef-a060e48b2f61;2023-02-28T07:00:00Z;2023-02-28T08:00:00Z;0;175;d0f7e4fe-4497-467d-bb19-9f103084b5a5
c8cd3667-6967-46e5-aec9-065e040454d4;2023-02-04T10:30:00Z;2023-02-04T20:15:00Z;30;175;41087cab-ec1a-4e64-b3ea-96c4bd124130
517fb223-3de2-47e9-b402-21cfef2aa23f;2023-02-27T10:00:00Z;2023-02-27T13:45:00Z;0;185;7e22596b-c2a7-4da7-a43a-375d35602dd6
5cdee5fb-61de-4bc1-99e8-33cabfc747f5;2023-04-03T08:30:00Z;2023-04-03T16:30:00Z;30;175;5b596ee8-cd99-4d58-90cd-8f478cce7420
04f43e09-106d-4208-b0e9-2693ba0bfa65;2023-03-27T08:30:00Z;2023-03-27T15:30:00Z;30;170;ea892915-9b9d-4f81-a4f1-0697d18b1082
bc1f7163-add4-4626-9a66-2934cf8ecfab;2023-04-08T07:30:00Z;2023-04-08T11:00:00Z;0;185;c8ebae82-a664-43ae-9d8b-a647e4d3d79b
875070f3-a87e-4b5a-9921-13bfbb2f9ecf;2023-01-11T09:30:00Z;2023-01-11T16:15:00Z;30;175;703e324e-51b0-4ef3-a33d-22c943a96692
9783181f-b5bb-4c72-bc52-09aa14460b95;2023-02-12T10:30:00Z;2023-02-12T14:45:00Z;30;175;db42c990-1872-46e6-9cdf-07b585838fb5
4c18bbca-c936-46ce-bbe7-acad3604f467;2023-02-16T07:30:00Z;2023-02-16T14:45:00Z;30;185;669ec941-99da-43bb-99d1-8bf7702443b1
e3dbe181-5a48-4a32-97d8-c59d5f772d74;2023-03-10T08:00:00Z;2023-03-10T10:30:00Z;0;185;254ab23d-9735-4846-b2b4-9e5b4a74481f
b8c8028c-a988-47ce-9390-96bdaa0f4489;2023-03-10T08:30:00Z;2023-03-10T12:15:00Z;0;180;d32efe78-0ca8-4051-86d5-072cc806df05
a5d13a7b-7f4a-471e-86d8-a7336d8764cc;2023-04-04T08:00:00Z;2023-04-04T17:00:00Z;30;180;02212aa9-6ed0-47c6-9d94-1ed862dee212
ed02c10a-c6ad-4661-934c-479761065615;2023-04-10T09:00:00Z;2023-04-10T15:15:00Z;30;170;935230c8-2601-415a-85a1-b25f2f8e17a1
177942a4-a749-43b0-9805-acd1a2617987;2023-04-11T09:30:00Z;2023-04-11T15:30:00Z;30;175;10058091-1a7f-43de-9f15-40f3367824d1
89d74fc6-4377-41c6-8060-641afc2abd3a;2023-01-06T08:00:00Z;2023-01-06T13:15:00Z;30;180;b0b54f53-c3b0-49f3-8140-b165b43a421b
99a84ca7-a2e6-4e7f-ae62-259a6b963915;2023-03-04T08:30:00Z;2023-03-04T17:00:00Z;30;170;416962f7-4348-4e07-9c53-28aa47415fcc
2490e2c8-4284-43f3-bcaa-47687f26e92b;2023-03-22T09:00:00Z;2023-03-22T12:00:00Z;0;175;
560f8356-e5a7-4e80-9b79-148d5516d33e;2023-04-02T08:00:00Z;2023-04-02T10:30:00Z;0;180;52ec33a5-8e01-43bf-9dc8-4680babe84a2
461c09c5-052d-4250-9521-23b9398f3a6c;2023-01-30T09:00:00Z;2023-01-30T16:30:00Z;30;170;b435e656-6ffe-4d3f-93fb-ff373b573916
d2756eec-0845-435f-9ca5-f27ffda65d23;2023-03-22T07:00:00Z;2023-03-22T11:30:00Z;30;185;16f04afe-71ae-45b8-9a81-976b3d965ba5
e48dd104-0a7f-4855-8ea4-83de13cb5b09;2023-03-14T09:30:00Z;2023-03-14T15:15:00Z;30;175;254ab23d-9735-4846-b2b4-9e5b4a74481f
bdb044e0-cf5a-4cb5-95ad-53d9459b2939;2023-02-17T07:30:00Z;2023-02-17T13:30:00Z;30;175;1aed2e64-0162-4cc8-b389-6f5c39e30e08
cc9f9f6a-d80f-4445-97b8-65356f4dbf4b;2023-01-03T09:00:00Z;2023-01-03T15:45:00Z;30;170;5aff8210-ce81-47fa-a17d-8db3ca919df0
79442a47-5501-4139-86f0-a3a5ab2b94b5;2023-02-12T10:00:00Z;2023-02-12T16:15:00Z;30;185;708d67be-899a-4a6e-97ec-30a04d4233a1
3a812c1a-fd9e-492e-bf63-9d63ba504b08;2023-02-21T07:00:00Z;2023-02-21T10:00:00Z;0;180;3567f4c4-7ca5-40a9-af81-b6086ac5167a
907b089a-be04-49fd-bb5c-3f626db862db;2023-02-07T08:00:00Z;2023-02-07T13:30:00Z;30;175;
db9b2223-e86f-4981-8934-93b4f6339f92;2023-02-23T08:00:00Z;2023-02-23T12:00:00Z;0;170;72e9ac66-f67c-4d54-ab27-2712675fca31
71769ce1-1535-4f0e-b01e-4edd7c405e43;2023-02-19T07:30:00Z;2023-02-19T13:45:00Z;30;170;98da196a-d6d7-4cc1-8bd8-0f38bd058051
8fec4dfa-0d06-4c03-a764-10faf6141067;2023-01-13T09:30:00Z;2023-01-13T16:45:00Z;30;170;a0f6f556-af41-4dcb-b9b7-ce572b8080d0
12f16325-06b2-40a5-831a-9cd9a83698fd;2023-03-21T08:30:00Z;2023-03-21T13:00:00Z;30;175;146a8122-4e3a-47a3-ae0f-29641c9454b6
256ec028-4f14-4043-8bfa-7c1a41c9ea2d;2023-01-09T08:00:00Z;2023-01-09T13:15:00Z;30;185;b541a7a9-a36a-47c3-9509-adbbbff6557f
2d44ac99-58a7-424e-b572-bdbcabfcf735;2023-03-30T10:00:00Z;2023-03-30T18:15:00Z;30;170;d66e0cfa-75ba-4bdb-87cd-4dca749927b1
50163f70-1a2d-4389-bb5c-559ff57b296b;2023-02-25T10:00:00Z;2023-02-25T15:00:00Z;30;175;3955e2e4-bf80-4bbc-8ccb-7c6905906ee7
918c3a69-1de8-4ade-8dea-57f0f26380f3;2023-02-05T08:30:00Z;2023-02-05T12:15:00Z;0;175;07b69cf6-9cdf-4f9b-be48-e4b235981eea
551626d9-e63e-49b2-8063-e7e9b2573fd0;2023-03-07T10:30:00Z;2023-03-07T17:00:00Z;30;180;8c0d8fd7-6c2b-4475-a4cf-c3e3d960e869
5742dfc6-7e0f-40ef-b730-325d3456215c;2023-03-16T07:30:00Z;2023-03-16T16:15:00Z;30;180;
49509d0a-0d5f-4ca5-ae7a-8b308dd4c040;2023-04-04T08:30:00Z;2023-04-04T10:15:00Z;0;180;068e7852-3e9b-4544-9b41-55cf5a44753f
2372dd93-9969-41e6-aa47-f3d8a3257561;2023-04-04T10:30:00Z;2023-04-04T12:00:00Z;0;185;8a98b1ec-0511-4f38-a7b0-c36569be8305
63acc5e1-0f95-4389-a1dd-91baa9d64705;2023-03-08T09:30:00Z;2023-03-08T18:15:00Z;30;175;f01928ac-d715-45de-ac1e-3cb2a1a375c5
0e346e61-a17a-4ac5-ae1d-1866d8bb7600;2023-03-04T09:30:00Z;2023-03-04T18:30:00Z;30;170;6c010ec2-468e-4b73-9c28-31f2b7bc86ac
9f427af0-4492-4e46-b7ac-5874264e11a2;2023-02-11T08:30:00Z;2023-02-11T11:45:00Z;0;175;
ddd32498-0859-4856-a814-bfc7e770447f;2023-04-08T07:30:00Z;2023-04-08T11:30:00Z;0;175;cdd4a3db-754f-4376-b19b-6d45dc39ebd1
95e873fc-d31d-49b7-accd-3415668daa6a;2023-01-07T08:30:00Z;2023-01-07T12:00:00Z;0;185;8d4bd09e-bfdc-44f6-a708-9e41834405b6
f2a387ad-f9b4-41d7-bf3e-f798edd224a2;2023-01-20T09:00:00Z;2023-01-20T13:30:00Z;30;185;accb578d-2bb1-44b0-be4b-741717f8eaca
c24e09ad-c901-47ed-bf4f-d98f1ebea563;2023-02-06T10:30:00Z;2023-02-06T13:45:00Z;0;180;178c4e25-057e-40e1-a6f5-f25346595d9e
092ca0f9-d4da-49e9-bc35-601eaa6b7124;2023-01-26T07:00:00Z;2023-01-26T13:30:00Z;30;175;b806ae11-2127-44e2-884e-c4c9a0c62231
38284f9e-34f7-4394-afd5-c33478bf4e2c;2023-01-18T08:30:00Z;2023-01-18T09:30:00Z;0;180;
727c179b-239a-4189-a916-658bc29741bc;2023-01-29T09:30:00Z;2023-01-29T17:30:00Z;30;170;58a58341-6bde-4ec8-8c67-e2705795b4bb
36bd6dc6-40b4-4392-a764-dcd2b248c54d;2023-03-10T08:30:00Z;2023-03-10T15:30:00Z;30;170;be8ea1e0-03a7-4fa3-94e4-1205830b96a1
f4ffc9e1-5e06-41e8-9fef-998b0c6655d1;2023-02-25T07:30:00Z;2023-02-25T12:30:00Z;30;170;4d8bc86b-a60f-4d97-b2c8-2e0826376de4
878c5aea-8e52-4b50-8044-3098066588a0;2023-02-08T07:00:00Z;2023-02-08T09:00:00Z;0;185;eb7db831-6c05-4e61-b0d6-6eceeebef816
50339f01-eb83-4fcc-b36d-c65c218920bd;2023-02-04T10:30:00Z;2023-02-04T13:45:00Z;0;185;570b5129-e97a-4279-ad70-c05b63f2392f
247bd018-3dad-4a0f-8ace-87b964de914d;2023-01-22T07:30:00Z;2023-01-22T15:45:00Z;30;175;f01928ac-d715-45de-ac1e-3cb2a1a375c5
cb2799b9-f52c-4b83-9e11-d42e3f52117b;2023-02-22T10:30:00Z;2023-02-22T14:30:00Z;0;175;972e1fc7-213c-4f7a-b1dd-34bfb309bf26
7a82449d-9ca9-4df5-b1a5-f6e4c9973a68;2023-01-22T09:00:00Z;2023-01-22T18:45:00Z;30;175;7bbd9434-0d10-4ce0-a01e-271a9a4d6181
ec7860b1-8ef4-4fa1-982e-a785d2affe7a;2023-04-10T08:00:00Z;2023-04-10T17:45:00Z;30;170;621d8280-6afc-43e8-aa6d-605b5c5b686c
120c56c4-3aa1-4e14-886b-1ff710e7db92;2023-03-20T10:30:00Z;2023-03-20T13:30:00Z;0;180;46681f3b-15e6-41dc-9d1f-1b553dae8705
9fe3a939-e635-4021-b9a8-920fd905c99d;2023-03-25T07:30:00Z;2023-03-25T09:00:00Z;0;180;430af907-c7bc-4e4a-8243-25dae74380fb
c08e79fc-c3b9-483b-8675-6266cb52b98f;2023-03-20T08:30:00Z;2023-03-20T13:30:00Z;30;175;055586a6-4051-4759-8536-ab7c749b7907
863e03f0-f094-4335-8338-96a4d7bb2bce;2023-02-25T10:00:00Z;2023-02-25T16:15:00Z;30;180;
0abb9391-7230-414b-85f2-25afc5bda2bb;2023-01-20T10:30:00Z;2023-01-20T15:00:00Z;30;185;2a6ad034-a9f9-4c6f-acb0-8ca3655cb695
678b1dee-b5e4-48c5-b537-a10b4a9994c8;2023-02-25T08:00:00Z;2023-02-25T16:45:00Z;30;185;659649f8-a7e1-4a03-b2fa-7bdc1f905318
3b449757-e23e-4fe5-a195-30f1efc4f856;2023-01-08T08:00:00Z;2023-01-08T13:00:00Z;30;175;444a6710-35ba-4bc4-8dbe-792d4415a56e
5410a7bd-78f0-4b9d-b143-b510a679e0e8;2023-02-22T07:00:00Z;2023-02-22T10:30:00Z;0;170;ca421bbe-043d-46e5-ad80-3e68f733510b
bcd4440c-a11b-4eeb-bc4e-df58b73aeabd;2023-03-07T08:00:00Z;2023-03-07T11:00:00Z;0;170;da06c797-1125-4458-a171-727b10278939
de4a0203-c535-4767-afe0-3471821ef1b6;2023-01-15T09:30:00Z;2023-01-15T17:15:00Z;30;185;e3faa40d-ce0e-412a-a6f5-4b2923e3152e
e18327c9-88c9-4c93-a39d-c7845f8f02f6;2023-03-27T08:00:00Z;2023-03-27T12:00:00Z;0;180;af9bf030-1eda-40c4-8221-ddc11cb3c366
5e97345a-3440-451b-be7b-fa63aaf8f077;2023-04-11T10:00:00Z;2023-04-11T17:30:00Z;30;185;e97de271-fe77-41a7-80c6-79fc8c10d70e
70a524c0-3202-404b-ab2c-e05b9d07e1b0;2023-03-31T10:30:00Z;2023-03-31T11:45:00Z;0;175;
88a91a51-5a22-4c90-aeab-4f8bec91f6b3;2023-02-17T08:30:00Z;2023-02-17T15:15:00Z;30;180;f292a1fe-9edb-4b6e-a822-9376ac15b28f
a3340035-f6ae-44e0-98b0-79a2a808bb46;2023-02-25T10:30:00Z;2023-02-25T12:15:00Z;0;180;19c1ca5f-6b02-406a-a39e-91f5d0e3b812
84e9e162-e2d0-4c86-86ce-1e6daae128a9;2023-01-10T07:00:00Z;2023-01-10T08:45:00Z;0;180;8f67f672-0810-46b0-a6ff-5b24cf5c3dbf
1c6cf9fe-2c5c-44fd-acfd-6989a46cfe5e;2023-01-07T09:30:00Z;2023-01-07T12:45:00Z;0;170;b451467c-965d-412d-84f8-04f080453a85
fa692da9-4c24-438d-b0dd-67bea657c185;2023-02-26T10:00:00Z;2023-02-26T15:45:00Z;30;175;d4da02f0-55d1-42f3-94bc-b106812cd43e
3e7bf647-b52a-48fe-8488-19a74e4cdb14;2023-01-02T09:00:00Z;2023-01-02T17:30:00Z;30;180;8f67f672-0810-46b0-a6ff-5b24cf5c3dbf
e1b07973-598d-4f23-b31e-7caab27c98d6;2023-01-31T10:00:00Z;2023-01-31T13:30:00Z;0;185;fd938252-e0d9-489f-bf68-485a7dfe4e8d
b19a19d5-a267-4835-b0fa-5d8e6b232001;2023-03-09T10:30:00Z;2023-03-09T20:15:00Z;30;170;5c95c8cb-3f1b-4c67-8976-2fe7de1bed8c
14aa5b90-21ab-494f-93d7-926a0254dfa8;2023-01-09T07:30:00Z;2023-01-09T17:15:00Z;30;170;
74093de0-0257-44c4-a58c-3687668b6152;2023-02-12T07:00:00Z;2023-02-12T16:00:00Z;30;170;d08c3a2f-859c-492f-855e-d1beaa912129
86c990ad-d488-40d9-81ea-ba9bde8acbfe;2023-02-11T08:00:00Z;2023-02-11T16:30:00Z;30;180;8576bbe2-4507-46cf-9cf5-2ce84003357a
aecd4f33-a3df-4be7-8758-67eb5d9ab65e;2023-02-15T09:00:00Z;2023-02-15T14:30:00Z;30;175;762a9b88-6b46-44e6-bac6-ea64628d16e4
1d1765e4-a12b-48af-99e4-894cae45f6a7;2023-03-01T07:00:00Z;2023-03-01T15:00:00Z;30;175;bc214366-64e6-45f1-94f3-1607cc91df78
24c5f1c6-17bb-43b9-ba2a-eb68b2857f42;2023-01-14T10:30:00Z;2023-01-14T12:15:00Z;0;175;
5e61a564-b247-4855-95be-85a136ed4ef0;2023-03-29T08:30:00Z;2023-03-29T12:30:00Z;0;185;41fa5f53-0f07-452d-a3a2-44d592f5c193
cda5843c-55e7-4ade-805e-1904460696ce;2023-04-05T07:30:00Z;2023-04-05T12:45:00Z;30;185;faf78d82-72ec-40dc-9204-2cb2b61e234b
74f87081-5e4e-4cbd-82d8-f40c8c976e8c;2023-04-03T08:30:00Z;2023-04-03T16:15:00Z;30;175;708d67be-899a-4a6e-97ec-30a04d4233a1
30aef20a-02ae-47f9-b535-a57a4714412d;2023-03-16T10:00:00Z;2023-03-16T12:30:00Z;0;175;ed12ef38-2dee-40ab-8abd-eb57338f71f3
4c1dcf39-2dd5-4224-b431-5e699ed47ac4;2023-03-08T10:00:00Z;2023-03-08T13:15:00Z;0;175;a4f87a97-dd10-487b-8a26-0c558f6346ed
48270af5-615a-40af-adc7-8393454a4f09;2023-02-01T09:00:00Z;2023-02-01T18:30:00Z;30;170;c286db62-668c-48c9-a313-0aa9bc9b7126
0d95dfdf-39c6-48ae-9925-82cb6876a2fc;2023-03-26T07:30:00Z;2023-03-26T08:30:00Z;0;170;17112009-4fe4-47a8-a4f8-25149deda6ae
a2c2da38-9412-4fb4-86aa-252f11529633;2023-03-27T07:30:00Z;2023-03-27T16:15:00Z;30;185;cf4fc449-f4f8-4192-8786-675e8868ce18
e3f8d8c8-f8cb-4d40-a54e-ecee614b2576;2023-01-30T08:30:00Z;2023-01-30T17:30:00Z;30;180;6d1f3501-b3b5-47a3-be33-ac087b40dd97
ac851f6d-e20b-484b-8aa4-e612ea2dc399;2023-03-30T07:00:00Z;2023-03-30T16:15:00Z;30;175;0594722f-3f88-4a1a-82e4-92e1f6a9738d
85bd89e4-f8a0-49d1-bac7-16d66b407e1b;2023-03-18T09:00:00Z;2023-03-18T16:15:00Z;30;185;e39749c5-c0e6-417d-b0e8-20a23393b51b
99b3c43b-3a6c-471a-9124-c1e43d0aebae;2023-02-02T09:30:00Z;2023-02-02T15:45:00Z;30;185;3567f4c4-7ca5-40a9-af81-b6086ac5167a
81dfe603-897d-413e-a041-68b54bae51fb;2023-03-30T08:00:00Z;2023-03-30T14:15:00Z;30;170;66966f51-8004-4590-957a-29f9031558b7
24e1ab89-567c-45a9-ad95-e239a2c8de7b;2023-03-08T10:30:00Z;2023-03-08T18:30:00Z;30;170;df80fe1e-0eef-43f1-af10-214d8046d11c
16db0844-6943-4925-9827-0afec4508aa3;2023-04-07T07:30:00Z;2023-04-07T11:30:00Z;0;180;f68900c4-954a-475a-b358-83cc891a5d32
d581f168-734c-43f1-9e72-1a9d9f90454c;2023-04-01T09:30:00Z;2023-04-01T17:00:00Z;30;185;928b54fd-de1f-425a-a848-c879d95fdf18
a57cedba-d4b6-444f-ab77-1b46c8b29b66;2023-01-20T08:00:00Z;2023-01-20T15:30:00Z;30;185;cb72ece8-593d-48b3-bd86-291399b09a8e
fa8ecced-b9a8-4172-a20e-93c5201f19cf;2023-01-26T09:30:00Z;2023-01-26T15:45:00Z;30;170;50ffb046-cdf8-4751-9705-e50861e7d667
86182ca2-862e-4ddd-9842-050fa2bdc9f3;2023-01-19T09:00:00Z;2023-01-19T16:15:00Z;30;170;9cf88ac6-db83-4979-9ecf-4d7c80626be8
073d12ca-46c5-4b91-93a5-38c2eab66b74;2023-03-02T10:00:00Z;2023-03-02T17:15:00Z;30;185;fd220c22-4ade-4872-a9c0-fa0c64b8f540
9b9e57e1-04e3-4ee8-b1f5-c5b4fe71d8df;2023-03-28T07:00:00Z;2023-03-28T10:45:00Z;0;185;382dbbda-2f3b-406a-b33f-c5108da7a1e1
4b5f1394-d887-4488-815b-a8c3aa7eb5b3;2023-03-24T08:30:00Z;2023-03-24T17:15:00Z;30;170;526976aa-49f0-4573-82e2-01b5a96e7d93
108dbf44-c707-447f-88f1-2e7bec52e45b;2023-01-10T08:00:00Z;2023-01-10T12:00:00Z;0;175;dd422fd9-35c7-4c13-826c-ef3cd6625017
b7ed527a-40db-4fa4-8426-069be8609753;2023-03-08T09:30:00Z;2023-03-08T13:00:00Z;0;185;3d354a1d-c48a-4164-b8b6-4845278b818e
7a70cef4-fcb3-4e47-a72b-0a22461a41e0;2023-03-29T10:00:00Z;2023-03-29T16:00:00Z;30;170;4ef81eea-4048-4254-9900-ecd8615352f3
351036a4-8023-4c60-9bb1-87a88dba29ce;2023-03-07T10:30:00Z;2023-03-07T18:15:00Z;30;185;ec3f6cad-d3d3-49b5-8fe9-6a51d352d909
1bbaec9d-f162-4f29-bc21-75c09f0f01e6;2023-03-10T08:00:00Z;2023-03-10T13:45:00Z;30;185;1e6b7495-3817-48c4-bd40-125196a666a6
88ab2e77-901f-4558-acc8-0f1aab355227;2023-01-16T10:00:00Z;2023-01-16T16:15:00Z;30;175;591e7b6c-161a-45d3-a089-17c419fbdb65
d9e5bab3-1453-423d-a0e9-ab6ea503a161;2023-03-18T09:30:00Z;2023-03-18T11:45:00Z;0;170;b2e7ca68-5779-421e-aa37-aa0bb33016e7
cbe5fc85-9341-4b70-b031-4ef8b3cbe8ae;2023-04-06T09:30:00Z;2023-04-06T18:45:00Z;30;175;0761c5b7-63f2-42ee-95b2-25475231828e
520aeaeb-2d1f-4829-8840-17fbd63477b3;2023-02-24T09:30:00Z;2023-02-24T11:45:00Z;0;175;fabdbfb5-6be3-4dc9-8606-939ed67e5bbe
ea9174f6-7a79-4263-84cd-62486d3aea2f;2023-02-12T09:00:00Z;2023-02-12T15:15:00Z;30;185;1f6a6f78-6324-48f6-9d2c-1ab61501b591
ed48661a-3b01-4c1d-b4f3-a66cb6402804;2023-03-02T08:30:00Z;2023-03-02T10:45:00Z;0;180;8dd80c69-679a-4a70-bc7b-e4fc9ecdc813
